2018-05-24 11:42:30,25.125
2018-05-24 11:43:23,25.3
2018-05-24 12:35:02,26.3
2018-05-24 12:37:16,25.6
2018-05-24 12:39:03,26.2
2018-05-24 12:39:28,26.4
2018-05-24 12:50:23,27.2

